nameseq,k1,k2,k3,k4,k5,label
URS0000DB61A1/Massilia,0.6214344966614229,0.7399019842515874,0.7624223398923056,0.7665661067637461,0.7672936628022404,pre_miRNA
URS0000DB649E/Streptomyces,0.6034383300749198,0.7288498637917112,0.7555865324351185,0.763426427356743,0.7655821629431115,pre_miRNA
URS0000DC1BE2/Acidovorax,0.6238702436842566,0.716648343789389,0.7311864446727774,0.7330803253747786,0.7347166995512705,pre_miRNA
URS0000DF4502/Bacillus,0.6352993231324684,0.7124105494424415,0.7404311041742017,0.7541274783349856,0.7607102831283978,pre_miRNA
nameseq,k1,k2,k3,k4,k5,label
URS00021A1CF1/Rhizobium,0.6042177023628444,0.7242558776324894,0.7541186995688532,0.7624866703995934,0.7648341666555294,miRNA
URS0000BFE8E2/Cellulomonas,0.5812775400034785,0.7176418562939406,0.7549143204694893,0.7611569960377303,0.762791194663229,miRNA
URS00021A4D13/Rhizobium,0.6057713297917258,0.727776161058209,0.7570439510668102,0.7638812422276984,0.7651520258256289,miRNA
URS000042D190/Thiovulum,0.6266633411598775,0.7344248007352469,0.7581420618859387,0.7646734837789015,0.7662162755364026,miRNA
URS0000D17674/Pseudomonas,0.6411631911266857,0.7436771952248221,0.7616097589147413,0.7657355570746195,0.7667735126376161,miRNA
URS00015DACAF/Calothrix,0.6386956205730122,0.7398164766527906,0.7595295547952496,0.7641852863616035,0.7654636977070123,miRNA
URS0002198906/Sphingobium,0.6324762181824308,0.7426143882114346,0.7627085680633032,0.7651608862803985,0.7655889581193961,miRNA
URS0000CD4849/Chitinophaga,0.6086713970886469,0.7290515900955168,0.7560306995006751,0.7633786931267458,0.7659359260638441,miRNA
URS0000150FA2/Capnocytophaga,0.6220912769115735,0.7315124945266829,0.7563030360320816,0.7641311130665105,0.7661264672651072,miRNA
URS00021CC6AA/Sphingomonas,0.6202596138055763,0.7215663062738152,0.7535340618584915,0.7607862743994281,0.7647667092388789,miRNA
URS0000E585FE/Stenotrophomonas,0.6418195588804322,0.743827367086493,0.7616424073846155,0.7659294952025277,0.7664184518951701,miRNA
URS0000D98971/alpha,0.6231865090487887,0.736944366383878,0.7594764895785401,0.7648584990918846,0.7662162755364026,miRNA
URS0000EE73AD/Larkinella,0.6240540426558088,0.7318531218277862,0.7573265412005143,0.7626716133483306,0.7647617989536075,miRNA
URS0000AFF374/Curtobacterium,0.5811319528441687,0.7192691195407604,0.7512170444850872,0.7624482163249432,0.765189870818049,miRNA
URS00009D4E29/Endozoicomonas,0.6336260491444576,0.74149125189433,0.7628710315971021,0.7669920491452483,0.7680687933761194,miRNA
URS0000C01462/Microbacterium,0.616082572107135,0.7342708481065855,0.7572073730677795,0.7634198019639784,0.7659474126262542,miRNA
URS00000A9208/Pseudomonas,0.6330894187582187,0.740889562127223,0.7613880869292317,0.7653587330524064,0.766270637677898,miRNA
URS000029891A/Brevibacillus,0.6380676234541528,0.7441930573606442,0.7628383280446047,0.7662245791032819,0.7669738353896817,miRNA
URS0000CF236C/Massilia,0.6374760601301502,0.736449847063921,0.7599796439739347,0.7653768384427863,0.7664895251416852,miRNA
URS0002248398/Reyranella,0.6096262103417264,0.7323844629202404,0.7578805451954291,0.764216998614684,0.7663862078919177,miRNA
URS0000E1AB64/Enterobacter,0.6271261918979318,0.713975511101697,0.7375191142113814,0.749535196478742,0.7550813939702533,miRNA
URS0000C49FE7/Sinomonas,0.62119209847294,0.7344403497675608,0.758660110240083,0.7632967458600317,0.7640745730555988,miRNA
URS00008356F5/Tannerella,0.6125333345743348,0.7340709886292867,0.7585020314002824,0.7636868989667325,0.7658443257279017,miRNA
URS00021CBE47/Sphingopyxis,0.6084409117750059,0.7285227389026356,0.756470776944489,0.7636564460312042,0.766000648559554,miRNA
URS0000C0288F/Rhizobium,0.6065726729500334,0.7312294210557848,0.7578841646408242,0.7644676959269179,0.765582872518481,miRNA
URS0001D72086/Novosphingobium,0.6151100822365863,0.713348848264531,0.7481373053059862,0.7581988708807202,0.7637955808120934,miRNA
URS00021BEF76/Sphingomonas,0.6221953567608004,0.7382466845298349,0.7616933259750385,0.7662212441552837,0.7672510483899911,miRNA
URS00021AB608/Sphingopyxis,0.5837840733142874,0.720580724874912,0.7552208845526954,0.7634158839072261,0.7660805902572643,miRNA
URS0002198786/Sphingopyxis,0.593674478578217,0.7192605418888053,0.7536651039199705,0.7635718124704536,0.7660603690689199,miRNA
URS0000BEEA4E/Streptomyces,0.610349012558815,0.7332609959461746,0.760130158968711,0.764985024548104,0.7656206024751624,miRNA
URS00001AA81F/Capnocytophaga,0.6277469348244554,0.7413420280611521,0.7628759723616672,0.7667295838080112,0.7674367687507954,miRNA
URS000219822E/Rufibacter,0.6065468680108818,0.7312370279403086,0.7588991342550222,0.7636624850488547,0.7652943603122536,miRNA
URS00021B3C01/Rhizobium,0.6193988571345057,0.7375809430268303,0.7607073139232116,0.7656801968085848,0.7674586555479516,miRNA
URS00021E9BD3/Sphingomonas,0.6127496878592157,0.7298983223174946,0.7586116443127799,0.7652115600527766,0.7667983919562177,miRNA
URS0001D5071E/Novosphingobium,0.6197945576053299,0.7212195459782289,0.752519939457645,0.7602883317669252,0.764515096917176,miRNA
URS0000D78847/Sphingomonas,0.6145362303938349,0.7319866426884263,0.7581701701005662,0.7638784981500282,0.7659270871686372,miRNA
URS0000D4F3F3/Flagellimonas,0.6340844363390711,0.7098381489784107,0.7363846888691891,0.7454403065859856,0.746562766680381,miRNA
URS00021BE5B2/Novosphingobium,0.6133508891635419,0.7161504333031827,0.7504472559304581,0.758823741082505,0.763780243145441,miRNA
URS0000BFE0FF/Sphingomonas,0.5961295922105974,0.7280596274213509,0.7590677948449543,0.7653924178720388,0.7665930470653913,miRNA
URS0000D06934/Chitinophaga,0.6049926443488647,0.7319715275365261,0.7584687373894806,0.7639495342123682,0.7660843234544868,miRNA
URS0000AED495/Curtobacterium,0.6098863910106913,0.7356656700636205,0.7614194222654053,0.7639554391034696,0.7650328036083089,miRNA
URS0000DD9BD1/Arenicella,0.633253700880257,0.6917178341425614,0.7228375711451016,0.7386698564239416,0.7502531024467771,miRNA
URS0000BFF04E/Frigoribacterium,0.6088861282471111,0.733092580211601,0.7596659728648694,0.7649066940628103,0.7659035385904237,miRNA
URS0000C02E06/Sphingomonas,0.6097077256132136,0.7327225253541616,0.7591686434238052,0.765215891759051,0.7668077236190847,miRNA
URS00021C38D5/Hymenobacter,0.6416402456975401,0.7458439061308045,0.7635585919773916,0.7660012940004954,0.7662577372066632,miRNA
URS0000DDA360/Pseudomonas,0.6421336373687766,0.7439167196073292,0.7613596670887491,0.7653682175182744,0.766639964136239,miRNA
URS0000E1BD7C/Inmirania,0.616488077532148,0.7332200651192079,0.7580944693191877,0.7642837522659481,0.7658292754940629,miRNA
URS000013F801/Capnocytophaga,0.6311871246591747,0.7425904063903679,0.7603192218644984,0.765032998296141,0.7664206612314043,miRNA
URS00021BAA8D/Sphingopyxis,0.5899888809405366,0.7225687138179361,0.7562907701903616,0.7641092111733585,0.7662850035958073,miRNA
URS0000D553A1/Flagellimonas,0.627940664299351,0.7209104484239997,0.7467047802979926,0.7524937942681851,0.7512750671483254,miRNA
URS00021A7552/Rufibacter,0.6399340464211153,0.7394685293664852,0.760631298541956,0.7650101916111575,0.7661043779707704,miRNA
URS00021D10CD/Sphingomonas,0.6300648047433892,0.7378892315912016,0.7606371441772621,0.7645940448075007,0.7659254350251187,miRNA
nameseq,k1,k2,k3,k4,k5,label
URS0000BF2FA7/Sphingopyxis,0.5876993687603423,0.718529249540301,0.7538773260972627,0.7634287850091913,0.766000648559554,pre_miRNA
URS0000BE6752/Sphingomonas,0.5892132395710213,0.7187426266540423,0.7542282002509418,0.7636525740613928,0.7659776398276654,pre_miRNA
URS0000BF8D17/Sphingopyxis,0.6104368759996229,0.7305554990971609,0.7583086829553256,0.7644742679014342,0.7660805902572643,pre_miRNA
URS0000BE22F3/Mesorhizobium,0.6021831624042576,0.7252601120567462,0.7557753443128988,0.7630333491053988,0.7649231929579603,pre_miRNA
URS00006F0512/Spirosoma,0.6372224482858398,0.7383866216581066,0.760336764108599,0.7651829462663449,0.7669070328738982,pre_miRNA
URS0000BE1C2F/Skermanella,0.6110377910351452,0.7319861256693795,0.7586215406667786,0.7644316162429254,0.7663204153503953,pre_miRNA
URS00020D1C70/Rhizobacter,0.5863394931584849,0.7239142593063814,0.7568744172955156,0.7649280155017539,0.7668142036474742,pre_miRNA
URS0000BEA28D/Sphingomonas,0.604603297026898,0.7297009030902546,0.7576543840127383,0.7650344957864487,0.766733456058422,pre_miRNA
URS0000BF7AE6/Sphingomonas,0.6065193650982282,0.7282118777956661,0.7559273968541078,0.763747560440244,0.7657817741772718,pre_miRNA
URS00008553BA/Marinomonas,0.6237823395605957,0.7010950299513734,0.7044937798587475,0.706409700106166,0.7065694087344577,pre_miRNA
URS000067D154/Streptomyces,0.598195470462446,0.7309928014541339,0.7585807667401894,0.7650420720274149,0.7663426273770461,pre_miRNA
URS0000BE5A41/Sphingomonas,0.5914016143292755,0.7210711252493791,0.7540787592219396,0.7635454833113267,0.7660410506718284,pre_miRNA
URS00021EB78D/Bradyrhizobium,0.6224580786967882,0.7381413807594368,0.7597907245853135,0.7645585408615831,0.7660424231656648,pre_miRNA
URS0000BEF609/Streptomyces,0.5827525740507781,0.7222644465122353,0.7514664508124713,0.7619812441518046,0.7651102612238133,pre_miRNA
URS0000EC6E37/Halomonas,0.6209959623073699,0.7026271580180775,0.7107596571973391,0.7154299470750192,0.718792648902731,pre_miRNA
URS0000C2C55C/Desulfobacterales,0.6323320854225856,0.6846154934097168,0.7144671478764199,0.7213363018420343,0.7232419716129143,pre_miRNA
URS0000BE408A/Agrobacterium,0.6062702356454098,0.730657313777373,0.7549431724828768,0.7632203842387245,0.7658493207661641,pre_miRNA
URS0000D889E0/Rhizobiales,0.6100375645670247,0.7268253855288298,0.7547458982901613,0.7631115841948352,0.7655198308667882,pre_miRNA
URS0000E50A96/Oceanibaculum,0.6326456117640682,0.7169286460203061,0.7435742853631889,0.7510351264245034,0.7565672846428806,pre_miRNA
URS0000AE87C8/Eubacterium,0.630106353716453,0.7225165722340596,0.7487061120600709,0.7551076347550162,0.7600224646445795,pre_miRNA
URS0000D971FC/Massilia,0.6270377922378142,0.7414060500832809,0.7624654173159068,0.7663943667596143,0.7671856763170947,pre_miRNA
URS0000BFBC2E/Leucobacter,0.6010569270842644,0.7277286295143722,0.7560327854361627,0.7634994503626595,0.7656803037618708,pre_miRNA
URS0000BFF497/Sphingomonas,0.6119512472442158,0.73167184774226,0.7585317124765093,0.7647231612418796,0.7663332176428945,pre_miRNA
URS0000D9DEE9/Devosia,0.6011114945937923,0.7243515421503329,0.7552003782927225,0.7635392863233393,0.7654203494086502,pre_miRNA
URS0000D8A657/Sphingomonas,0.613782290377303,0.7325277495969571,0.759062405283154,0.7646457393704741,0.766225012414615,pre_miRNA
URS0000D8E032/Streptomyces,0.5920262812496174,0.7172802355744534,0.7516277156209029,0.7626779631645467,0.7649602708395784,pre_miRNA
URS0000649613/Sphingomonas,0.5859865003751781,0.7202340003405469,0.7551009418342755,0.7641670419277135,0.7664183714702913,pre_miRNA
URS000065B9E4/Streptomyces,0.606207391495738,0.7301955191767244,0.7560766061253118,0.7643864683280596,0.7663352351049125,pre_miRNA
URS0000D99DA0/Arthrobacter,0.629308334556513,0.7410493793556228,0.7609444101045654,0.7650808475080515,0.766269141422024,pre_miRNA
URS0000AF277C/Paenibacillus,0.6207382203771044,0.7099586987588021,0.7412329611753528,0.7519797937611566,0.7589164410442721,pre_miRNA
URS0000687A57/Ktedonobacter,0.6400142651078793,0.7451708325063138,0.7627535920044343,0.7660587880880891,0.7665602404435263,pre_miRNA
URS0000C0118F/Streptomyces,0.5989476561134698,0.7296423519859209,0.7581226040568758,0.7646726755123059,0.7664184518951701,pre_miRNA
URS0000D991C0/Rathayibacter,0.6301455451801914,0.7412808223368738,0.7617769675479426,0.7654209577787372,0.7661197952937431,pre_miRNA
URS00021DF12A/Sphingopyxis,0.5997493527365797,0.7265622630433362,0.7564994132760847,0.7638121341674038,0.7659207068618435,pre_miRNA
URS0000B0BC7D/Lachnospiraceae,0.6182460882606714,0.7147413276501399,0.7420599830880594,0.7507713814827879,0.7566501053903945,pre_miRNA
URS0000AC0ECC/Acetitomaculum,0.6204860583906713,0.7067645131503212,0.7354538787604039,0.7480123499876832,0.754992549919101,pre_miRNA
URS0000BE114D/Sphingomonas,0.6009686328537278,0.7256070877239289,0.7562560053865309,0.764129081681411,0.7662172195959123,pre_miRNA
URS0000BE58D7/Arenimonas,0.6057531794530727,0.7307111669899442,0.7572821843629253,0.7642224430337986,0.7664183714702913,pre_miRNA
URS000068C700/Sphingomonas,0.6048707921094548,0.7310528058008371,0.7584482990487107,0.7649819043728349,0.7668080997143605,pre_miRNA
URS0000D881AF/Streptomyces,0.5831997330159897,0.7190938536254551,0.7546186838158713,0.7633589169166276,0.7651269299348277,pre_miRNA
URS0000D83E5C/Microlunatus,0.593759579217964,0.7223127396009364,0.753843605687081,0.7628990281985212,0.7654051490366909,pre_miRNA
URS0000680C4C/Sphingomonas,0.6123257904954541,0.7262374070637035,0.755556150054831,0.7638690628885926,0.7662918779808457,pre_miRNA
URS0000BEB4BE/Sphingomonas,0.620947226601788,0.736905813740119,0.7608884267273665,0.7660459885359785,0.7668709041941003,pre_miRNA
URS0000BE5EA8/Sphingopyxis,0.6329487510535367,0.741685530435933,0.7618281145712733,0.7661357377093991,0.7673094868002249,pre_miRNA
URS0000D9EAEF/Kocuria,0.6029881723146625,0.731900742711324,0.7585813833776686,0.7639908285515286,0.7659045249786623,pre_miRNA
URS0000B96FD8/Bacillus,0.6218280697252722,0.7168366692438352,0.7467795775792143,0.7563762385065134,0.7615391569386494,pre_miRNA
URS0000BFE61A/Sphingomonas,0.6178792750766653,0.7331849068695966,0.7588330079687682,0.7647761280266572,0.7664200341985258,pre_miRNA
URS0000C4B726/Paramesorhizobium,0.6378087770286821,0.7464059470193437,0.7642043077896029,0.7665706251514479,0.7670861927482122,pre_miRNA
URS0001DDD6A3/Novosphingobium,0.6300348448766103,0.7238383714704669,0.7519576157843688,0.7596816999999852,0.7640876482739449,pre_miRNA
URS00006F626E/Sphingomonas,0.6084126380642755,0.7270226198338522,0.7567406361498749,0.7641902517921261,0.7662607586455901,pre_miRNA
